id_comercio,nombre_dueno,celular,tamano_negocio,tipo_negocio,provincia,edad_propietario,genero,antiguedad_meses,transacciones_promedio,ticket_promedio_usd,movimientos_pichincha_mes,movimientos_comerciales_mes,movimientos_personales_mes,tickets_soporte,ticket_no_resuelto,tasa_disputas,saldo_cuenta_usd,dias_sin_transar,prob_churn,nivel_riesgo
aca72e1f-68a2-4feb-baed-34a29e1dd938,Carmen Ríos,0945883576,Microempresa,Moda y Estilo de Vida,Pichincha,21,Femenino,8,14,39.85,2,10,2,0,0,0.0,8.9,3,0.4422,Medio
75901e5e-073f-44fa-a7f8-6298b8fe0e44,Pedro Ruiz,0928476150,Microempresa,Comercio Minorista,Orellana,37,Masculino,25,58,10.46,7,43,8,1,0,0.0,13.66,4,0.5153,Medio
d4985023-ca7f-4fb9-95fd-fba58badd175,Andrés Díaz,0928679248,Microempresa,Comercio Minorista,Guayas,24,Masculino,17,62,7.45,10,47,5,1,0,0.0,90.8,1,0.0941,Bajo
c77ba620-94c3-40e5-b88b-a385489f297e,Sofía Vega,0924176490,Microempresa,Alimentación y Gastronomía,Imbabura,35,Femenino,28,22,6.42,2,13,7,2,0,0.0,0.64,2,0.1184,Bajo
fdd0afa4-ad84-4cb0-9ffc-2416f764b0a1,Carmen Ríos,0969330230,Pequeña Empresa,Alimentación y Gastronomía,Esmeraldas,26,Femenino,22,49,4.62,9,31,10,0,0,0.0,5.27,2,0.159,Bajo
362b8ddb-98e4-4786-897b-26fc773ed1f7,Sofía Vega,0992457798,Microempresa,Alimentación y Gastronomía,Zamora Chinchipe,25,Femenino,9,39,6.56,7,28,4,0,0,0.0,2.16,1,0.0428,Bajo
f7c3b160-a740-48fb-88ad-19b54a9c5d52,María Pérez,0913376085,Microempresa,Servicios Personales e Independientes,Azuay,28,Masculino,29,33,17.75,6,27,0,0,0,0.0081,32.37,10,0.8636,Alto
7772f72a-7c86-4ec4-8188-1c176e6588ac,Sofía Vega,0920622180,Microempresa,Alimentación y Gastronomía,El Oro,28,Femenino,20,99,2.29,11,73,15,2,0,0.0,4.27,4,0.3516,Medio
9119dce5-cbb4-40e3-836a-6aa8c9f927fc,Carlos López,0910121086,Microempresa,Entretenimiento y Educación,Pichincha,19,Masculino,15,8,31.85,1,8,0,2,0,0.0,21.01,4,0.6772,Alto
335ee2ca-caa6-4b98-b375-23db095dd5d8,Sofía Vega,0904694734,Microempresa,Moda y Estilo de Vida,Esmeraldas,28,Masculino,24,9,54.91,1,8,1,0,0,0.0,2.7,3,0.7294,Alto
ce9b819d-031d-47aa-a793-5dbefc2a1241,Ana Torres,0925224367,Microempresa,Moda y Estilo de Vida,Manabí,25,Masculino,16,101,8.27,17,64,19,0,0,0.0,40.92,0,0.0508,Bajo
47f654de-e4cd-47dd-8a6d-7452abcf46ea,María Pérez,0996400142,Microempresa,Moda y Estilo de Vida,Los Ríos,31,Femenino,2,12,21.86,1,8,3,2,0,0.0,12.61,2,0.2694,Bajo
2473696f-ebdd-4f00-ba8e-af440682871e,Lucía Mora,0994010249,Microempresa,Alimentación y Gastronomía,Pichincha,40,Femenino,30,85,5.33,15,52,18,1,0,0.0,14.36,0,0.0523,Bajo
1d06c617-1df3-4a96-8cca-936fb4edffe8,Sofía Vega,0993727815,Microempresa,Alimentación y Gastronomía,Pichincha,27,Masculino,12,43,10.4,5,31,7,0,0,0.0,0.71,1,0.0535,Bajo
fa691ed5-30ba-4453-8177-7d976637a30c,Carlos López,0992742256,Microempresa,Servicios Personales e Independientes,Pichincha,26,Femenino,22,327,2.37,17,301,8,0,0,0.0,978.45,4,0.1568,Bajo
4f97b9a5-ca68-40c2-b6ea-627aee398468,Diego Castro,0982840897,Microempresa,Comercio Minorista,Guayas,32,Femenino,29,15,6.1,3,11,1,0,0,0.0,365.98,7,0.1559,Bajo
9d214245-c5fc-40de-be6a-04dfab6d1049,Diego Castro,0984475094,Microempresa,Comercio Minorista,Guayas,34,Masculino,29,41,8.02,5,24,12,1,0,0.0,42.83,4,0.3911,Medio
30073b9b-d5a7-42ed-b216-56cc997e1c3d,Lucía Mora,0929825794,Microempresa,Comercio Minorista,Guayas,35,Femenino,30,72,9.73,14,48,9,0,0,0.0,0.53,0,0.1078,Bajo
c379a8a7-5b87-4f1f-95c8-49a8a669cca2,Carlos López,0989653238,Microempresa,Comercio Minorista,Manabí,26,Femenino,21,82,43.32,14,67,1,2,0,0.0,55.44,2,0.0933,Bajo
eaa0cdc5-9448-4345-b075-5f7857a0466b,Ana Torres,0997926015,Microempresa,Comercio Minorista,Imbabura,28,Femenino,29,81,27.97,7,48,26,1,0,0.0,8.79,2,0.1736,Bajo
8c5b5194-36f7-46a9-ae64-ed2bd5a1e337,Juan Gómez,0980375951,Pequeña Empresa,Servicios Personales e Independientes,Azuay,28,Masculino,22,7,36.75,1,6,0,0,0,0.0,6.94,8,0.7995,Alto
ce9e4942-e210-4898-913e-557724f9fe8c,María Pérez,0972003563,Microempresa,Moda y Estilo de Vida,Guayas,27,Femenino,23,37,10.01,5,31,0,1,0,0.0,22.43,1,0.1069,Bajo
d63ef198-a66c-43df-9fc8-ae93778f3eb6,Andrés Díaz,0989927710,Microempresa,Alimentación y Gastronomía,Guayas,25,Masculino,10,43,10.85,6,25,12,1,0,0.0,167.07,3,0.094,Bajo
c0b340c7-29d2-4cc2-ab26-26750491bb62,Diego Castro,0985882596,Microempresa,Alimentación y Gastronomía,Esmeraldas,26,Femenino,14,38,1.86,3,24,12,0,0,0.0,5.57,6,0.3028,Bajo
fac1d66c-6ac1-4d98-90c2-8172b5726622,Andrés Díaz,0946237741,Microempresa,Comercio Minorista,Pichincha,23,Masculino,25,32,18.68,2,26,5,1,0,0.0,44.93,5,0.4818,Medio
5f7ecc28-d7d6-4cf2-af14-a20f4be5b585,Carlos López,0957969419,Microempresa,Alimentación y Gastronomía,Morona Santiago,28,Masculino,31,107,1.5,17,81,9,0,0,0.0,118.5,1,0.044,Bajo
a7684c4c-5040-4d70-b9ad-21ace786c24a,María Pérez,0945442157,Microempresa,Servicios Personales e Independientes,Guayas,18,Femenino,5,12,29.23,1,10,1,2,0,0.0,19.47,5,0.6222,Medio
78d4dda0-4ee5-4da5-948d-4e7209671d94,Juan Gómez,0930992392,Microempresa,Alimentación y Gastronomía,Tungurahua,32,Femenino,34,243,4.76,25,206,12,0,0,0.0,4.95,10,0.4466,Medio
a5310c27-8b8b-43f1-9234-1728c9685bc3,Carmen Ríos,0900155155,Pequeña Empresa,Comercio Minorista,Pichincha,23,Masculino,23,28,10.49,3,22,2,1,0,0.0,84.59,2,0.0539,Bajo
ce9b7f6b-bd3c-4229-a2cf-5345fcc96e2e,Ana Torres,0980467738,Microempresa,Alimentación y Gastronomía,Manabí,23,Femenino,36,160,4.97,24,121,15,1,0,0.0,6.33,4,0.2581,Bajo
79730783-1803-40cd-9659-a11455f7de54,Juan Gómez,0938716684,Microempresa,Comercio Minorista,Tungurahua,18,Femenino,11,24,16.0,4,15,5,1,0,0.0,3.76,2,0.0718,Bajo
eac063dd-0aeb-418b-bc3f-ef4195952ddb,Ana Torres,0933801175,Microempresa,Moda y Estilo de Vida,Tungurahua,35,Masculino,8,12,16.1,1,9,2,0,0,0.0,12.1,3,0.3621,Medio
4592baec-d038-4fcd-af3f-5d4d62d963f0,Pedro Ruiz,0958796720,Microempresa,Entretenimiento y Educación,Loja,24,Masculino,29,7,41.54,1,5,1,0,0,0.0,4.25,1,0.3633,Medio
846fefc3-abdc-433a-b8b6-d4930e5ba9de,Carlos López,0928421930,Microempresa,Entretenimiento y Educación,Pichincha,31,Femenino,18,23,9.3,4,18,1,1,0,0.0,32.05,2,0.0711,Bajo
2b7c5488-afa5-486c-a1ec-f17b23d853e9,Lucía Mora,0950014785,Microempresa,Comercio Minorista,Tungurahua,41,Masculino,36,294,1.5,26,218,50,1,0,0.001,13.06,3,0.2564,Bajo
b3f58229-fd08-466c-8611-6db4b0c7abd8,Carlos López,0980282675,Microempresa,Entretenimiento y Educación,El Oro,25,Masculino,21,6,26.28,1,5,0,0,0,0.0,5.3,0,0.2587,Bajo
d9246399-8fb0-4807-8079-ed9c5d600655,Carlos López,0927152663,Microempresa,Alimentación y Gastronomía,Loja,37,Masculino,27,47,3.16,5,39,3,1,0,0.0,4.45,1,0.1029,Bajo
941c646e-7451-4065-8eb8-efcc8ff79588,Ana Torres,0936416040,Microempresa,Alimentación y Gastronomía,Guayas,24,Femenino,23,96,1.5,10,76,10,0,0,0.0,62.27,5,0.1344,Bajo
488ef89a-cc6c-457d-bd7c-fa2afa7c94ad,Carlos López,0974506612,Microempresa,Comercio Minorista,Azuay,31,Masculino,23,24,12.83,2,16,6,0,0,0.0,6.77,7,0.7419,Alto
2c7b6c6c-c867-46d5-8371-4836820596ff,Ana Torres,0942850502,Microempresa,Comercio Minorista,Guayas,32,Masculino,26,77,8.05,7,59,11,1,0,0.0,5.48,1,0.126,Bajo
cf5c4a83-3ddf-4320-8aa0-3fc92d26e5f1,Ana Torres,0977912571,Microempresa,Alimentación y Gastronomía,Los Ríos,40,Femenino,5,29,4.95,4,19,6,0,0,0.0,71.78,0,0.043,Bajo
483e888d-06c9-4860-8e8c-bd5ad3c1b9ea,Carmen Ríos,0921284020,Microempresa,Moda y Estilo de Vida,Pichincha,33,Femenino,29,10,11.23,1,7,2,1,0,0.0086,20.1,1,0.2106,Bajo
5328ccf5-db79-4b6d-a194-038cdc48948f,Ana Torres,0969920306,Microempresa,Comercio Minorista,Cañar,32,Masculino,1,70,11.52,7,54,9,0,0,0.0,2.64,12,0.8029,Alto
a3fb4fe0-8a8e-4227-8aff-07352099667a,Ana Torres,0920052935,Microempresa,Comercio Minorista,Esmeraldas,29,Masculino,4,205,9.44,33,161,11,1,0,0.0012,0.12,4,0.4375,Medio
e278f93c-27cf-47e5-bfd1-72ff0bd39a66,Andrés Díaz,0970465640,Microempresa,Alimentación y Gastronomía,Guayas,35,Femenino,34,177,4.56,25,116,35,0,0,0.0,6.77,0,0.0895,Bajo
21c6202c-ba66-4bbc-884a-55e27b2a03b0,Carlos López,0984157592,Microempresa,Comercio Minorista,Pichincha,27,Femenino,27,94,13.24,18,57,20,0,0,0.0,42.36,0,0.0517,Bajo
39201f93-3dfb-4371-a34d-37521c115c76,Juan Gómez,0935057417,Microempresa,Alimentación y Gastronomía,Loja,38,Femenino,3,137,3.84,23,107,7,0,0,0.0,8.41,8,0.5297,Medio
7b599f10-24bf-4abf-8902-18e33bce5c50,Sofía Vega,0922641963,Microempresa,Entretenimiento y Educación,Imbabura,34,Femenino,14,17,27.32,2,14,0,0,0,0.0,19.8,7,0.7437,Alto
1b1cdf99-9896-4448-8d6d-9f2b8ad99fef,Pedro Ruiz,0976847434,Microempresa,Comercio Minorista,Guayas,18,Masculino,24,13,33.25,1,9,2,0,0,0.0,11.98,8,0.8275,Alto
b2252cdf-c192-4aa5-af43-3f6ce49379ee,Sofía Vega,0936152233,Microempresa,Moda y Estilo de Vida,Azuay,30,Femenino,19,27,34.89,2,20,5,2,0,0.0,94.0,2,0.0872,Bajo
cc87674b-2a01-4459-9c9c-62cbbc13f8b8,Lucía Mora,0943824214,Microempresa,Alimentación y Gastronomía,Guayas,33,Femenino,27,150,1.84,9,102,39,1,0,0.0,7.92,0,0.0675,Bajo
629fa84c-8d5a-4168-89cc-49c1371439a6,Lucía Mora,0948315692,Microempresa,Moda y Estilo de Vida,Manabí,33,Femenino,31,16,7.82,3,10,3,1,0,0.0,158.29,2,0.021,Bajo
d5ebcc1c-8543-485e-b2b5-947a406c5619,Lucía Mora,0978703036,Microempresa,Alimentación y Gastronomía,Imbabura,34,Femenino,30,48,4.52,5,41,2,0,0,0.0015,53.93,1,0.1099,Bajo
6626e1ae-85e5-40d0-963d-b87b8b7ea054,Lucía Mora,0979995101,Microempresa,Comercio Minorista,Manabí,23,Masculino,23,31,25.54,6,18,7,0,0,0.0,35.36,3,0.3185,Bajo
58397854-2728-486e-b4c6-2f2d69471c6b,Ana Torres,0934663708,Microempresa,Comercio Minorista,Orellana,24,Femenino,9,63,7.4,6,37,20,1,0,0.0,13.15,4,0.4944,Medio
9467d28d-e931-49d2-8c99-7e9d4f1344b0,Pedro Ruiz,0924752129,Microempresa,Alimentación y Gastronomía,Manabí,27,Masculino,25,106,1.5,20,72,14,1,0,0.0,31.18,0,0.1813,Bajo
54775914-23e7-4d6e-9d30-256b2bcec5ef,Carlos López,0923487045,Microempresa,Servicios Personales e Independientes,Pichincha,34,Masculino,22,21,27.48,1,15,4,0,0,0.0,5.97,2,0.074,Bajo
efd9205f-77ec-421f-9975-d6cb132bf62f,Sofía Vega,0914299380,Microempresa,Comercio Minorista,Pichincha,26,Femenino,23,85,12.07,6,61,18,1,0,0.0,63.35,3,0.1878,Bajo
3dbf9cd6-e7e1-43b1-8033-81c60a7a7b07,María Pérez,0956462362,Microempresa,Moda y Estilo de Vida,Pichincha,30,Femenino,34,36,34.97,4,25,8,0,0,0.0,26.25,0,0.038,Bajo
3c962d4a-2714-4ba9-b120-800f5cf604ec,Juan Gómez,0917280835,Pequeña Empresa,Moda y Estilo de Vida,Carchi,34,Masculino,24,62,34.22,9,40,13,0,0,0.0,60.76,2,0.1057,Bajo
39157064-4203-4153-9653-03ace44096d1,Carmen Ríos,0940695592,Microempresa,Alimentación y Gastronomía,Manabí,33,Femenino,19,52,7.32,10,39,3,1,0,0.0,1.24,2,0.0988,Bajo
85a2a9e7-4ef5-4d74-8fdb-28c0e33631e7,Carlos López,0991085255,Microempresa,Moda y Estilo de Vida,Tungurahua,28,Masculino,21,4,50.88,0,3,1,0,0,0.0,0.91,3,0.6276,Medio
97d3f859-226a-4ede-8a5e-c3e2a93a48c3,Ana Torres,0945457123,Microempresa,Entretenimiento y Educación,Cañar,19,Masculino,8,13,35.63,2,12,0,1,0,0.0,5.85,7,0.7516,Alto
e14add24-7c1d-459b-8bd1-358d4f278f2b,Diego Castro,0904877942,Microempresa,Alimentación y Gastronomía,Pichincha,27,Femenino,27,174,5.76,14,101,59,1,0,0.0,20.14,3,0.1503,Bajo
9eec58b1-ad7f-49b4-a80e-2e2d21786d90,Pedro Ruiz,0914618551,Microempresa,Comercio Minorista,Galápagos,30,Femenino,5,29,15.36,4,20,5,0,0,0.0,6.07,13,0.7047,Alto
06e7499c-4fb9-4c27-b996-5416814027ed,Lucía Mora,0988616952,Microempresa,Comercio Minorista,Cañar,35,Masculino,28,44,8.03,5,35,4,0,0,0.0,1.56,4,0.3616,Medio
889fc0ce-8c70-46bd-963f-1cf1db2ac848,Lucía Mora,0938026448,Microempresa,Comercio Minorista,Pichincha,23,Masculino,1,33,1.5,6,19,8,2,0,0.0,3.49,1,0.0808,Bajo
6fcb8beb-1b73-450e-948e-07fa00b565b4,Juan Gómez,0917076864,Microempresa,Moda y Estilo de Vida,Guayas,18,Masculino,2,14,16.1,2,9,3,2,0,0.0,136.2,2,0.0938,Bajo
a21ea26f-e2c8-4ae5-8539-769f3582cb6d,Sofía Vega,0951593950,Microempresa,Servicios Personales e Independientes,Guayas,19,Masculino,25,24,21.13,5,20,0,1,0,0.0,7.51,1,0.0921,Bajo
2cb06f19-d692-41b6-b201-3b4439cc78c5,Lucía Mora,0995225441,Microempresa,Comercio Minorista,Pichincha,30,Femenino,9,20,35.39,2,17,1,1,0,0.0,733.57,0,0.0143,Bajo
1bcfcbff-704d-408f-b3b8-1bf40870ab19,Pedro Ruiz,0976430004,Microempresa,Servicios Personales e Independientes,Esmeraldas,23,Masculino,15,24,43.34,2,18,4,1,0,0.0,3.79,3,0.4083,Medio
fb542539-0fb2-4f9c-8c9b-4289b420582a,Sofía Vega,0931912697,Microempresa,Alimentación y Gastronomía,Pichincha,31,Masculino,17,134,2.98,19,97,18,1,0,0.0,10.36,1,0.0727,Bajo
18b0d71f-68a7-42e4-9cb3-fdad336de965,Sofía Vega,0924696041,Microempresa,Alimentación y Gastronomía,Pichincha,35,Masculino,14,64,3.03,8,38,19,0,0,0.0,6.68,3,0.1303,Bajo
e0b83c5c-8eeb-43d2-ad7a-55ead267df6f,Carlos López,0994468246,Microempresa,Entretenimiento y Educación,Bolívar,30,Femenino,21,16,11.11,2,14,0,2,0,0.0,0.33,1,0.0782,Bajo
7488cfed-1fa1-4c7b-8141-0735a7b887c5,Sofía Vega,0901389404,Microempresa,Alimentación y Gastronomía,Guayas,18,Masculino,15,116,4.28,9,89,19,1,0,0.0,0.55,1,0.0896,Bajo
6eb9b561-4957-42c2-a1f8-96ca77f7d969,Carlos López,0996429061,Microempresa,Alimentación y Gastronomía,Pichincha,25,Femenino,28,28,5.64,5,22,2,0,0,0.0,40.17,4,0.3105,Bajo
01a29df0-99ba-42e8-8f80-8b96c9ef28df,Pedro Ruiz,0934202305,Microempresa,Comercio Minorista,Los Ríos,29,Masculino,36,29,25.48,2,24,3,0,0,0.0,177.82,6,0.2698,Bajo
5546fff5-1105-4385-b4b0-62c6c40216ec,Andrés Díaz,0973335389,Microempresa,Alimentación y Gastronomía,Azuay,34,Masculino,16,45,8.62,2,36,7,1,0,0.0,3.2,0,0.1037,Bajo
fc6bdea6-4f62-4603-9eb5-5cbbdc405f6b,Carmen Ríos,0952280048,Microempresa,Comercio Minorista,Azuay,25,Femenino,1,45,17.25,5,36,3,0,0,0.0,6.62,1,0.1609,Bajo
261a06a6-6301-420c-a830-2eff2aa2afae,María Pérez,0933400472,Microempresa,Servicios Personales e Independientes,El Oro,38,Femenino,7,44,15.53,4,32,8,0,0,0.0,7.5,2,0.1439,Bajo
9d6741ab-05bb-4816-bac5-d7158eafc3d5,Lucía Mora,0941560020,Microempresa,Servicios Personales e Independientes,Guayas,32,Femenino,29,90,11.01,12,85,0,0,0,0.0,5.85,4,0.2287,Bajo
a21e2bbc-9078-492a-b9ef-992a3733d57f,María Pérez,0994262009,Microempresa,Moda y Estilo de Vida,Esmeraldas,22,Masculino,33,13,81.22,1,9,3,0,0,0.0,13.07,1,0.2065,Bajo
c5569b3d-fae4-49ad-922f-156a9f064c13,Carlos López,0960588327,Microempresa,Servicios Personales e Independientes,Pichincha,21,Masculino,15,3,16.49,0,2,0,0,0,0.0,39.28,0,0.24,Bajo
772351e8-0604-438e-91df-340c1ff50382,Diego Castro,0958854834,Microempresa,Alimentación y Gastronomía,Pichincha,24,Femenino,30,129,2.56,24,89,17,0,0,0.0,12.28,2,0.0559,Bajo
b55b399d-485d-4e40-bc93-cbf6447c7acc,Lucía Mora,0969384698,Microempresa,Comercio Minorista,Pichincha,27,Masculino,20,61,20.51,11,43,6,3,1,0.0173,5.46,1,0.6792,Alto
b9a8de9c-5b61-4dc8-9eab-4b685d34efd1,Carlos López,0990348924,Microempresa,Alimentación y Gastronomía,Azuay,29,Masculino,32,145,1.76,16,90,39,0,0,0.0,1.58,1,0.151,Bajo
cca1953e-e948-432c-87b1-b22eb0d18180,Juan Gómez,0908691413,Microempresa,Comercio Minorista,Guayas,30,Femenino,33,91,12.07,6,64,21,1,0,0.0,29.97,4,0.3239,Bajo
cabd2fb6-d3f2-46e7-8ae3-efceaaa184be,Lucía Mora,0983889976,Microempresa,Servicios Personales e Independientes,Pichincha,21,Femenino,14,58,79.66,11,51,0,0,0,0.0,33.25,5,0.3695,Medio
97a8091f-735b-40c6-9be2-65fa9e25a24d,Lucía Mora,0929040397,Microempresa,Servicios Personales e Independientes,Pichincha,26,Femenino,7,18,42.75,1,14,3,0,0,0.0,51.81,2,0.1043,Bajo
c4f5501c-edcb-4f69-b770-96000bbccee1,Lucía Mora,0916807343,Microempresa,Comercio Minorista,Pichincha,35,Femenino,33,347,1.5,26,214,108,0,0,0.0,17.99,1,0.0437,Bajo
d6cd0484-9896-4630-af4b-3a68fe4b3bc8,Carmen Ríos,0926007346,Microempresa,Alimentación y Gastronomía,El Oro,38,Masculino,12,254,5.05,17,197,40,1,0,0.0,47.75,0,0.0915,Bajo
437a47b5-0296-411b-a882-c1c484709856,Lucía Mora,0912807813,Microempresa,Comercio Minorista,Pichincha,37,Femenino,18,66,8.21,4,44,18,0,0,0.0,13.5,5,0.3961,Medio
1a008abc-d744-4578-a276-0836e0d467e3,Pedro Ruiz,0988847586,Microempresa,Comercio Minorista,El Oro,36,Femenino,30,45,14.25,7,30,8,0,0,0.0,1.4,13,0.5925,Medio
8f566b98-6fc8-4870-ade0-39b1f4be6900,Lucía Mora,0989019440,Microempresa,Alimentación y Gastronomía,Azuay,30,Femenino,16,99,2.45,10,82,7,0,0,0.0,8.47,1,0.0709,Bajo
db8011dd-827b-4578-802f-73e9080d1c08,Pedro Ruiz,0994938850,Microempresa,Alimentación y Gastronomía,Pichincha,27,Femenino,31,32,5.3,3,24,5,0,0,0.0,3.44,0,0.0489,Bajo
e9271289-d4af-40c7-9ca0-326b53108d52,Diego Castro,0906849507,Microempresa,Comercio Minorista,Cañar,24,Masculino,30,195,12.1,36,128,31,0,0,0.0,22.89,2,0.1732,Bajo
5b0dc8b4-6380-49a4-802c-931761a59c05,Juan Gómez,0930566191,Microempresa,Comercio Minorista,Guayas,31,Femenino,2,10,42.62,2,8,0,1,0,0.0407,227.27,0,0.1757,Bajo
6140ee72-2b5d-4976-849e-167c94ffd82e,Carmen Ríos,0961135206,Microempresa,Comercio Minorista,Pichincha,25,Femenino,27,114,10.49,12,87,15,1,0,0.0,129.46,1,0.0708,Bajo
7c1b3147-5648-4b53-bae4-fcbe03ced33c,Ana Torres,0925641376,Microempresa,Comercio Minorista,Manabí,30,Masculino,20,105,14.82,6,84,16,0,0,0.0,9.19,7,0.6363,Medio
b8399929-c059-496a-9a54-7b7acadde316,Pedro Ruiz,0971123785,Microempresa,Moda y Estilo de Vida,Manabí,42,Femenino,35,19,13.8,2,13,4,0,0,0.0,1.22,2,0.1558,Bajo
d8907051-af3c-4606-8779-bf010c0704e3,Andrés Díaz,0930465068,Pequeña Empresa,Comercio Minorista,Imbabura,24,Masculino,20,27,18.62,3,16,8,0,0,0.0,2.33,0,0.1268,Bajo
a13edda5-a84d-4694-af7c-c56397337302,María Pérez,0905023379,Microempresa,Moda y Estilo de Vida,Loja,18,Femenino,15,28,51.03,4,23,1,0,0,0.0,47.11,1,0.0477,Bajo
de3f4419-f368-44b7-b954-4fb66765892b,María Pérez,0950178730,Microempresa,Alimentación y Gastronomía,Guayas,27,Masculino,33,41,3.65,5,34,2,2,0,0.0053,13.66,1,0.1446,Bajo
b54bc0c8-5a8f-47a9-b432-b01160d2ca51,Sofía Vega,0985689499,Microempresa,Alimentación y Gastronomía,Azuay,26,Masculino,4,119,4.7,10,81,27,0,0,0.0,17.49,2,0.1611,Bajo
ae59bee4-dc5d-4e5b-b0aa-2c4c2269003e,María Pérez,0966370983,Microempresa,Comercio Minorista,Guayas,31,Femenino,6,21,35.88,2,15,4,0,0,0.0,34.16,6,0.5791,Medio
7f5195a3-d89a-4fc6-b045-9e0848afe3e5,María Pérez,0901457325,Microempresa,Alimentación y Gastronomía,Guayas,22,Femenino,2,112,7.85,17,94,1,4,0,0.0,4.48,1,0.156,Bajo
2bf75f3a-6154-411b-bd95-bd94c939b470,Ana Torres,0963749750,Microempresa,Moda y Estilo de Vida,Guayas,36,Femenino,5,21,53.56,4,15,2,0,0,0.0,59.81,1,0.0259,Bajo
7f818571-85bf-4db3-b20c-9c91057ff7ce,María Pérez,0990489281,Microempresa,Comercio Minorista,Pichincha,36,Femenino,26,53,11.1,4,40,9,0,0,0.0,53.08,0,0.0406,Bajo
e4a484a4-fbaa-46fc-8722-514a0b0f424a,Lucía Mora,0949509304,Microempresa,Moda y Estilo de Vida,Pichincha,26,Masculino,24,9,96.35,1,5,3,2,0,0.0,6.74,3,0.64,Medio
48f123e8-4bb9-4209-bf0f-f4ce2348e316,Diego Castro,0960996098,Microempresa,Alimentación y Gastronomía,Guayas,18,Masculino,13,41,1.98,7,30,4,1,0,0.0,1.52,1,0.0625,Bajo
b66635af-1fda-4167-97ea-6f0755b50b46,Lucía Mora,0978592729,Microempresa,Comercio Minorista,Esmeraldas,26,Masculino,10,48,13.92,4,34,10,1,1,0.0,22.89,1,0.9245,Alto
d14e7d1a-1999-4cfe-8dc7-12b9f54745c4,Ana Torres,0978069487,Pequeña Empresa,Alimentación y Gastronomía,Galápagos,18,Femenino,23,29,2.62,5,20,3,0,0,0.0,13.87,14,0.6296,Medio
a485ce81-f5ab-4e64-942b-8e0692d5e49a,Ana Torres,0955262520,Microempresa,Comercio Minorista,Pichincha,18,Masculino,36,124,13.76,16,80,28,0,0,0.0,0.42,6,0.2597,Bajo
3e43ea0e-d898-4a23-bd55-ecc8f7892139,Carlos López,0938038146,Microempresa,Comercio Minorista,Guayas,27,Masculino,31,46,2.5,4,36,6,1,0,0.0,2.6,1,0.0985,Bajo
34d53e38-195f-4ef6-aa2e-2c4d87bbc3f9,Juan Gómez,0940204689,Microempresa,Alimentación y Gastronomía,Los Ríos,28,Masculino,25,118,1.5,15,78,25,0,0,0.0,1.51,6,0.2379,Bajo
938fc09a-178a-4fa4-947e-265918eae349,Andrés Díaz,0908609885,Microempresa,Moda y Estilo de Vida,Guayas,34,Femenino,32,8,51.71,1,5,2,0,0,0.0,2.12,4,0.7525,Alto
84d3a147-ce3c-4f95-ac7c-1301f0a6ef4e,Pedro Ruiz,0932984491,Microempresa,Comercio Minorista,Tungurahua,32,Masculino,6,80,9.88,11,64,5,1,0,0.0,7.73,4,0.3921,Medio
0fec11ce-c125-4421-8a47-43a88c82c4eb,Andrés Díaz,0922725985,Microempresa,Moda y Estilo de Vida,Pichincha,21,Femenino,24,16,11.98,2,9,5,1,0,0.0,18.61,3,0.3102,Bajo
a3960daa-863a-4596-83f8-d41054179e95,Diego Castro,0997104534,Microempresa,Comercio Minorista,Guayas,20,Masculino,24,58,24.48,9,37,12,0,0,0.0,0.3,0,0.1042,Bajo
6907159a-3118-4824-b274-f0b81c82e178,Juan Gómez,0985239283,Microempresa,Comercio Minorista,Bolívar,28,Femenino,19,50,16.78,9,35,7,3,0,0.0,3.13,1,0.1399,Bajo
94b014d7-0e88-4c5b-bff6-4fb263670ef7,Carlos López,0943981419,Microempresa,Comercio Minorista,Guayas,23,Femenino,7,86,3.23,14,51,21,1,0,0.0,25.08,3,0.3107,Bajo
d9235a5c-d315-47cf-b21a-98a6867cdade,Lucía Mora,0929826954,Microempresa,Servicios Personales e Independientes,Manabí,26,Masculino,23,27,14.37,5,25,0,0,0,0.0,131.79,1,0.0177,Bajo
e69f4ddf-8357-4ef3-a8bc-e84fb0a8fc90,Lucía Mora,0954048045,Microempresa,Entretenimiento y Educación,Pichincha,23,Femenino,34,7,23.16,1,6,0,0,0,0.0,8.48,2,0.2507,Bajo
288823b5-e162-42a4-b48d-9a126fe8f483,Ana Torres,0980793951,Microempresa,Servicios Personales e Independientes,Pichincha,28,Masculino,20,8,41.56,1,6,1,0,0,0.0,11.33,3,0.702,Alto
ae770354-4f05-4613-9514-895a7d94d1d6,Diego Castro,0942416023,Microempresa,Comercio Minorista,Azuay,30,Femenino,35,16,27.57,3,10,3,0,0,0.0,39.19,1,0.1265,Bajo
790485d1-86b0-4256-86f8-3939311e4425,Pedro Ruiz,0978074628,Microempresa,Servicios Personales e Independientes,Azuay,23,Femenino,24,66,31.03,10,54,2,0,0,0.0,7.73,1,0.0875,Bajo
4a12a130-586b-44a6-9c6e-82d418031a67,Sofía Vega,0927742845,Microempresa,Alimentación y Gastronomía,El Oro,28,Masculino,32,26,4.13,1,17,8,0,0,0.0,4.85,13,0.6661,Alto
00022f33-0419-42c5-a2ea-f30ba5006fa5,Juan Gómez,0948586888,Microempresa,Alimentación y Gastronomía,Guayas,18,Masculino,36,96,11.04,17,70,9,0,0,0.0,17.55,0,0.0736,Bajo
